"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iceland","ISL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","21777019.5462","27762688.75","34656836.3925","47684109.952","62498197.193","57431794.352","68047063.311","90383954.7","102413171.225","116262327.894","137623885.412","141186728.709","128837097.799","110273047.156","113523093.663","118947473.736","160130435.744","223898131.476","247094499.264","227178487.889","259492905.988","303994253.395058","312776550.594034","294833835.216","275798875.792","315377802.675","345857056.19","370079486.643936","536702794.70215","497540311.139","497840208.6681","482239185.5616","616007180.778","783477646.1032","905508726.0044","1122868931.4833","1125491666.3232","1389587822.9674","1176533552.0092","880203058.5672","896317315.9798","982838857.599","1053984747.45158","1137786226.8868","1281719745.07292","1234479272.20569","1475424000.64037","1789560106.65558","1861221506.81926","1839462256.35843","1573622578.8699","",
"Israel","ISR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","428217237.795809","400770000","530728318.5425","584855000","905302500","869168333.353","889608750","1057455000","1162842352.92","1532036800","1866414705.903","1845131578.95","1834494197.532","2252246476.864","2000301521.138","2207216640.966","2138362687.201","2359195198.198","2293670888.736","2917470815.62","3250227498.762","3823239144.414","4414360302.54","4730559242.432","5786659460.961","6724812870.56272","7324359934","7586650977","6806108731.68901","7515200000","7414536201.01303","7950000000","7488000000","7698200000","7682400000","7910100000","8639400000","9540700000","11480700000","10840200000","12305000000","13908300000","13324566785.7769","15613263879.5019","16361096833.0094","15973408913.0802","16919600960.0374","19372071963.9442","20469639780.5983","21731842769.7505","22115991505.5794","",
"Italy","ITA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","3876000000","3780000000","4263000000","5487000000","7200000000","7752000000","8100000000","9159000000.00002","11060000000","14652000000","18480000000","17200000000","17679000000","19049000000","19665000000","20295000000","28028000000","36703931924","40005000000","35112000000","35100000000","35670000000","52044038800","49350000000","48600000000","51040000000","58500000000","56287882960","52865080888.4419","53250000000","46284000000","51272000000","52959000000","67196000000","75060000000","74028000000","84084000000","86632000000","100198000000","93951000000","87756000000","89997000000","81295269452.618","83858173262.4318","83479485534.7721","71224626782.8993","69186340360.3998","77668386717.6243","83187967499.5874","80033921338.4656","75302852096.7829","",
"Jamaica","JAM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","34644504.2776589","37716858.79","57108664.504","58142176.418","94846661.52","126811576.716","133069307.61","167278516.366","144924566.758735","130795758.15068","171089937.354422","185912733.006","218931272.22032","246235092.309638","145398833.016","103651916.76","121220534.785","135411587.038","143217654.894","182469043.125","178975543.119","154030803.276","106971461.784","167813285.376","219324253.376","217238827.75","286767352.24","381082305.943","524511606.61673","503917185.831521","484283517.131513","464116670.483","473913305.06","378272076.1848","382725661.0569","501963501.73","524994642.636797","549851333.6355","800295455.841","690588549.7893","792826021.691906","895458230.0646","921731627.5097","873450728.0994","835090053.9554","755960058.25915","728155614.667252","757270966.245615","834975907.290209","804041989.674681","697908378.55904","",
"Jordan","JOR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","19092411.0899","19406328.76","17601232.1474","21203286.6716","35545482.758","42166979.37","49736746.989","67857880.352","86812968.264","138956811.168","165719494.458","178852118.64","181381201.152","218505744.952","215870305.332","245256310.2","193793231.701","209118279.456","238789238.56","221443410.21","228808732.874","242888597.751","253127569.272","307161320.256","343520460.828","393392081.354","417524431.716","380034444.276","436156013.023228","339395678.733238","358153509.398682","376638943.775043","391880815.608272","412888478.897607","460046324.188943","500927776.947299","591559230.800365","663616203.800898","851371033.067988","904071892.299955","960266197.617108","1025720900.2639","1076112666.94266","1153901233.91413","1209746719.18545","1243463242.57071","1265763265.34049","1261585226.6853","1148221148.20554","1163160261.38323","1138678380.78341","",
"Japan","JPN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","6079901572","6480000000","9222000000","12557000000","13891000000","17748000000","21096000000","26714000000","36720000000","38160000000","38850000000","43920000000","41040000000","43750000000","63938872800","60630000000","87780000000","107100000000","126690000000","123200000000","129000066960","147370329660","140755731700","152660000000","178200000000","192500000000","160389413190","144755563650","119232473141.935","137160462209.532","151520283574.82","132006157507.05","127091670982.231","139298256804.626","149874851991.937","145597676347.018","136467966534.207","136626364250.394","151672464857.793","161002864397.576","179821171817.315","196514740754.879","203493476873.867","166382290914.231","149841126764.761","130534230666.996","139481399911.451","137030729566.667","139749593248.545","142740343298.611","140021479616.733","",
"Kazakhstan","KAZ","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","957926479.106","867321917.018","829561308.732","812056761.789","961859010.816","963786947.870042","659978037.292114","630373209.684737","696146532.15802","694560911.08119","760205005.135085","915768485.395073","1213023957.03064","1959128965.0573","2729212701.29575","3114519699.68596","3203753394.64866","4642719108.63004","6291577916.87025","7449874974.38074","7727894599.69774","7155421308.1321","4953417994.60657","3914629090.32464","4401001180.28279","4469542866.31901","4526479718.11926","4441074440.41889","",
"Kenya","KEN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","60516480.8140189","64890370.711","87075796.794","105892235.636","143445347.85","170986879.8","189953581.746","221141969.907","297463863.823862","349423616.185818","359214177.852","378473810.598","333567716.814","301017532.504","269443652.31","302212462.152","405972585.314","504453644.320355","505995895.251","482338745.82","515236680.909576","482231380.38","455568967.402","307322075.862","400363489.386","527687940.13685","714775060.197168","782722527.510599","880107367.425162","652697641.3752","645127096.8681","656047739.0754","755517161.796","897571127.3613","1011467728.444","1215687557.66919","1710161374.0984","1972468804.57404","2065737290.63043","1967168900.60881","1944800088.8456","2078467401.1495","2625885528.04363","2844350768.52937","3030017913.99504","3077920855.78069","3594666339.01199","3922081797.17851","4422957900.56082","4819176837.3582","4837661811.85095","",
"Kyrgyz Republic","KGZ","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138585000.006","114731888.243437","74836676.523","88972662.708","98916576.42","85832188.128","70411034.4055758","70504368.66","44064805.7625","40175881.1376","49991158.2511","68105096.576","80965552.724","95135499.7835","113388675.6428","144318368.4502","214993391.6556","262942639.9405","268265404.232","260825877.9476","395475040.8966","461449723.2678","439604954.8512","358028387.956865","337041257.302255","368975487.284279","395000653.407663","432110649.527959","435968938.792856","399041737.674207","",
"Cambodia","KHM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","41642205.6946","36832766.0042","18656772.9353592","25184718.0017481","20451798.6082775","","","","","","","","","","","","","","","","","","","","","41316448.8611101","38142742.9651844","34289411.9691846","27594439.992","41909110.4319996","54775464.9575","65324784.12","69161595.0913333","75137802.3025667","85310424.59625","99294555.3402667","114192843.9805","135515442.4312","167311891.621376","173261571.201069","172432891.912736","193724642.353623","219375800.305162","312256050.243235","317172889.317916","339602807.096862","376550428.050469","416872766.870087","459260771.29499","511577034.84126","497000264.75752","",
"Kiribati","KIR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","4431727.1372","4268580.37144","3368189.47872","3394199.03504","2731357.13589","2544715.19549386","2130208.44748613","1735961.00182943","1749347.6717988","2071142.25512967","2565383.28877143","2770372.4498","2945722.42577","4641530.76813","4716013.21993","4433790.76572","5144180.21642","5575223.64717","5662106.97258","6829247.4421","6983829.3782","6821964.5179","6667981.1565","6656742.5287","7055366.1827","8310740.6439","9114583.3939","9700695.6109","9429093.3732","11546920.7569","12525415.1994","11147309.8606","13945035.4729","15424169.091","17567665.72","18574031.398","20625120.0603","21485872.9433","19396347.0952","21858592.9961","22385694.5146","22898919.2102","21535338.2398","",
"St. Kitts and Nevis","KNA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","2257360.66073611","2515345.27957743","3006876.41798167","3495170.37012","3433311.11092","5197333.3332","5630340.74048","5823518.5183","6253322.2218","6058088.27912579","5255466.6672","5621213.6509436","5683907.4089","6121940.2048","5765399.9991","7174892.5911","8359302.23428626","9364862.33300178","10588407.4065","11460800.0016","13738960.7138042","9965730.60223189","15048835.50304","15427394.06106","16706546.5456","16700204.07835","16957531.24316","18860334.32712","19407277.53816","21055252.59272","21791077.29247","23915620.6067236","23990118.4887204","24745416.1604556","26876892.8053388","26680236.3040183","28553626.6841895","29590727.4952597","30133501.6551297","33596568.5784194","35775549.4477948","36483074.2430565","39501693.4425524","35401349.7621431","",
"Korea, Rep.","KOR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","238383565.16","289398530.894","293921962.902","347252209.275","418216005.803409","345728925.616","744251033.05","881741115.704","1240866971.04147","1737589669.426","1944105493.65","1870428615.484","4192253378.55","3039579116.98","3268451326.342","3368548768.996","3648000000","4526000000","4950000000","6888000000","8207000000","9570000000","11005000000","12544000000","15246000000","18080000000","20437817856","18167338287","10229368893.187","13776000000","16492666666.6666","16138666666.6666","19062500000","23450000000","28591200000","31737600000","39165000000","43290000000","42000000000","37020600000","46488489176.4759","52352428456.2776","53019000000","62968206909.6288","68476959695.915","68189405682.8908","70044899715.0783","75611381811.6409","80250116892.1096","77466875843.8284","76539128827.7346","",
